BARCODE,ITEM,EXPIRE DATE,ITEM TYPE,BRAND,SALES GROUP,SUPPLIER,COST,SELL PRICE,EFFECTIVE DATE,AVAILABLE,ON HAND
8850006480724,Shampoo CO 15ml,,,Palmolive,Retail,MTC,1,7,2023-10-30,0,0
4808888004174,Shampoo AV 6x15ml,,,Palmolive,Wholesale,MTC,1,33,2023-10-30,0,0
4808888004167,Shampoo CC 6x15ml,,,Palmolive,Wholesale,MTC,1,33,2023-10-30,0,0
8850006493045,Shampoo OO&K 6x15ml,,,Palmolive,Wholesale,MTC,1,33,2023-10-30,0,0
4808888004594,Shampoo TTO&C 6x15ml,,,Palmolive,Wholesale,MTC,1,36,2023-10-30,0,0
8850006480786,Shampoo AO 6x15ml,,,Palmolive,Wholesale,MTC,1,34,2023-10-30,0,0
8850006480755,Shampoo RO 6x15ml,,,Palmolive,Wholesale,MTC,1,34,2023-10-30,0,0
8850006480724,Shampoo CO 6x15ml,,,Palmolive,Wholesale,MTC,1,34,2023-10-30,0,0
4808888004174,Shampoo AV 12x15ml,,,Palmolive,Wholesale,MTC,1,66,2023-10-30,0,0
4808888004167,Shampoo CC 12x15ml,,,Palmolive,Wholesale,MTC,1,66,2023-10-30,0,0
8850006493045,Shampoo OO&K 12x15ml,,,Palmolive,Wholesale,MTC,1,66,2023-10-30,0,0
4808888004594,Shampoo TTO&C 12x15ml,,,Palmolive,Wholesale,MTC,1,72,2023-10-30,0,0
8850006480786,Shampoo AO 12x15ml,,,Palmolive,Wholesale,MTC,1,72,2023-10-30,0,0
8850006480755,Shampoo RO 12x15ml,,,Palmolive,Wholesale,MTC,1,72,2023-10-30,0,0
8850006480724,Shampoo CO 12x15ml,,,Palmolive,Wholesale,MTC,1,72,2023-10-30,0,0
4806525284064,Shampoo PP 21ml,,,Hana,Retail,MTC,1,7,2023-10-30,0,0
4806525284125,Shampoo GF 21ml,,,Hana,Retail,MTC,1,7,2023-10-30,0,0
4806525284095,Shampoo PB 21ml,,,Hana,Retail,MTC,1,7,2023-10-30,0,0
8850006494417,Shampoo AC 13.5ml,,,Gard,Retail,MTC,1,6,2023-10-30,0,0
4808888004846,Shampoo MC 12ml,,,Gard,Retail,MTC,1,6,2023-10-30,0,0
4808888004853,Shampoo RM 12ml,,,Gard,Retail,MTC,1,6,2023-10-30,0,0
4800888169709,Shampoo B&AV 15ml,,,Sunsilk,Retail,Montana,1,7,2023-10-30,0,0
4800888207234,Shampoo FE 15ml,,,Sunsilk,Retail,Montana,1,7,2023-10-30,0,0
4800888209658,Shampoo WF 11ml,,,Sunsilk,Retail,Montana,1,7,2023-10-30,0,0
4800888169693,Shampoo DR 13ml,,,Sunsilk,Retail,Montana,1,7,2023-10-30,0,0
4800888191939,Shampoo EPS 13ml,,,Sunsilk,Retail,Montana,1,7,2023-10-30,0,0
4800888154255,Shampoo NOC 12ml,,,Dove,Retail,Montana,1,6,2023-10-30,0,0
4800888217455,Shampoo IR 12ml,,,Dove,Retail,Montana,1,6,2023-10-30,0,0
4800888217448,Shampoo S&S 12ml,,,Dove,Retail,Montana,1,6,2023-10-30,0,0
4800888141194,Shampoo CSC 13ml,,,Clear,Retail,Montana,1,7,2023-10-30,0,0
4800888151704,Shampoo CSM 12ml,,,Clear,Retail,Montana,1,7,2023-10-30,0,0
4902430698658,Shampoo S&S 12ml,,,H&S,Retail,Onyata,1,8,2023-10-30,0,0
4902430333597,Shampoo CM 12ml,,,H&S,Retail,Onyata,1,8,2023-10-30,0,0
4902430522809,Shampoo Men CM 12ml,,,H&S,Retail,Onyata,1,8,2023-10-30,0,0
4902430698085,Shampoo HFC 15ml,,,Pantene,Retail,Onyata,1,7,2023-10-30,0,0
4902430698146,Shampoo TDC 15ml,,,Pantene,Retail,Onyata,1,7,2023-10-30,0,0
4902430759960,Shampoo SSC 15ml,,,Pantene,Retail,Onyata,1,7,2023-10-30,0,0
4902430698078,Shampoo RM 16ml,,,Rejoice,Retail,Onyata,1,7,2023-10-30,0,0
4806525284064,Shampoo PP 6x21ml,,,Hana,Wholesale,MTC,1,36.5,2023-10-30,0,0
4806525284125,Shampoo GF 6x21ml,,,Hana,Wholesale,MTC,1,36.5,2023-10-30,0,0
4806525284095,Shampoo PB 6x21ml,,,Hana,Wholesale,MTC,1,36.5,2023-10-30,0,0
8850006494417,Shampoo AC 6x13.5ml,,,Gard,Wholesale,MTC,1,32.5,2023-10-30,0,0
4808888004846,Shampoo MC 6x12ml,,,Gard,Wholesale,MTC,1,32.5,2023-10-30,0,0
4808888004853,Shampoo RM 6x12ml,,,Gard,Wholesale,MTC,1,32.5,2023-10-30,0,0
4800888169709,Shampoo B&AV 6x15ml,,,Sunsilk,Wholesale,Onyata,1,36,2023-10-30,0,0
4800888207234,Shampoo FE 6x15ml,,,Sunsilk,Wholesale,Onyata,1,36,2023-10-30,0,0
4800888209658,Shampoo WF 6x11ml,,,Sunsilk,Wholesale,Onyata,1,36,2023-10-30,0,0
4800888169693,Shampoo DR 6x13ml,,,Sunsilk,Wholesale,Onyata,1,36,2023-10-30,0,0
4800888191939,Shampoo EPS 6x13ml,,,Sunsilk,Wholesale,Onyata,1,36,2023-10-30,0,0
4800888154255,Shampoo NOC 6x12ml,,,Dove,Wholesale,Montana,1,32.5,2023-10-30,0,0
4800888217455,Shampoo IR 6x12ml,,,Dove,Wholesale,Montana,1,32.5,2023-10-30,0,0
4800888217448,Shampoo S&S 6x12ml,,,Dove,Wholesale,Montana,1,32.5,2023-10-30,0,0
4800888141194,Shampoo CSC 6x13ml,,,Clear,Wholesale,Montana,1,34.5,2023-10-30,0,0
4800888151704,Shampoo CSM 6x12ml,,,Clear,Wholesale,Montana,1,34.5,2023-10-30,0,0
4902430698658,Shampoo S&S 6x12ml,,,H&S,Wholesale,Onyata,1,41,2023-10-30,0,0
4902430333597,Shampoo CM 6x12ml,,,H&S,Wholesale,Onyata,1,41,2023-10-30,0,0
4902430522809,Shampoo Men CM 6x12ml,,,H&S,Wholesale,Onyata,1,42,2023-10-30,0,0
4902430698085,Shampoo HFC 6x15ml,,,Pantene,Wholesale,Onyata,1,33.5,2023-10-30,0,0
4902430698146,Shampoo TDC 6x15ml,,,Pantene,Wholesale,Onyata,1,33.5,2023-10-30,0,0
4902430759960,Shampoo SSC 6x15ml,,,Pantene,Wholesale,Onyata,1,33.5,2023-10-30,0,0
4902430698078,Shampoo RM 6x16ml,,,Rejoice,Wholesale,Onyata,1,36,2023-10-30,0,0
4806525284064,Shampoo PP 12x21ml,,,Hana,Wholesale,MTC,1,73,2023-10-30,0,0
4806525284125,Shampoo GF 12x21ml,,,Hana,Wholesale,MTC,1,73,2023-10-30,0,0
4806525284095,Shampoo PB 12x21ml,,,Hana,Wholesale,MTC,1,73,2023-10-30,0,0
8850006494417,Shampoo AC 12x13.5ml,,,Gard,Wholesale,MTC,1,65,2023-10-30,0,0
4808888004846,Shampoo MC 12x12ml,,,Gard,Wholesale,MTC,1,65,2023-10-30,0,0
4808888004853,Shampoo RM 12x12ml,,,Gard,Wholesale,MTC,1,65,2023-10-30,0,0
4800888169709,Shampoo B&AV 12x15ml,,,Sunsilk,Wholesale,Montana,1,72,2023-10-30,0,0
4800888207234,Shampoo FE 12x15ml,,,Sunsilk,Wholesale,Montana,1,72,2023-10-30,0,0
4800888209658,Shampoo WF 12x11ml,,,Sunsilk,Wholesale,Montana,1,72,2023-10-30,0,0
4800888169693,Shampoo DR 12x13ml,,,Sunsilk,Wholesale,Montana,1,72,2023-10-30,0,0
4800888191939,Shampoo EPS 12x13ml,,,Sunsilk,Wholesale,Montana,1,72,2023-10-30,0,0
4800888154255,Shampoo NOC 12x12ml,,,Dove,Wholesale,Montana,1,65,2023-10-30,0,0
4800888217455,Shampoo IR 12x12ml,,,Dove,Wholesale,Montana,1,65,2023-10-30,0,0
4800888217448,Shampoo S&S 12x12ml,,,Dove,Wholesale,Montana,1,65,2023-10-30,0,0
4800888141194,Shampoo CSC 12x13ml,,,Clear,Wholesale,Montana,1,69,2023-10-30,0,0
4800888151704,Shampoo CSM 12x12ml,,,Clear,Wholesale,Montana,1,69,2023-10-30,0,0
4902430698658,Shampoo S&S 12x12ml,,,H&S,Wholesale,Onyata,1,82,2023-10-30,0,0
4902430333597,Shampoo CM 12x12ml,,,H&S,Wholesale,Onyata,1,82,2023-10-30,0,0
4902430522809,Shampoo Men CM 12x12ml,,,H&S,Wholesale,Onyata,1,84,2023-10-30,0,0
4902430698085,Shampoo HFC 12x15ml,,,Pantene,Wholesale,Onyata,1,77,2023-10-30,0,0
4902430698146,Shampoo TDC 12x15ml,,,Pantene,Wholesale,Onyata,1,77,2023-10-30,0,0
4902430759960,Shampoo SSC 12x15ml,,,Pantene,Wholesale,Onyata,1,77,2023-10-30,0,0
4902430698078,Shampoo RM 12x16ml,,,Rejoice,Wholesale,Onyata,1,72,2023-10-30,0,0
4902430721011,Shampoo S&S 11+1 12ml,,,H&S,Wholesale,Onyata,1,76,2023-10-30,0,0
4800888207234,Shampoo S&M 11+1 15ml,,,Sunsilk,Wholesale,Montana,1,66,2023-10-30,0,0
4800888217448,Shampoo S&S 11+1 12ml,,,Dove,Wholesale,Montana,1,60,2023-10-30,0,0
4800888217455,Shampoo IR 11+1 12ml,,,Dove,Wholesale,Montana,1,60,2023-10-30,0,0
4902430874137,Cond 3min 9ml,,,Pantene,Retail,Onyata,1,8,2023-10-30,0,0
4800888215086,Organic 10ml,,,Cream Silk,Retail,Montana,1,8,2023-10-30,0,0
4800888220950,TriKer UHFD 10ml,,,Cream Silk,Retail,Montana,1,8,2023-10-30,0,0
4800888206121,TriKer US 10ml,,,Cream Silk,Retail,Montana,1,8,2023-10-30,0,0
4800888216984,TriKer UR&S 10ml,,,Cream Silk,Retail,Montana,1,8,2023-10-30,0,0
4800888209566,TriKer UC&R 10ml,,,Cream Silk,Retail,Montana,1,8,2023-10-30,0,0
4800888240040,Treatment KRS 18ml,,,Cream Silk,Retail,Montana,1,8,2023-10-30,0,0
4800888240064,Treatment KDR 18ml,,,Cream Silk,Retail,Montana,1,8,2023-10-30,0,0
4800888181077,Cond Ult Reb SS 11ml,,,Cream Silk,Retail,Montana,1,7,2023-10-30,0,0
4800888217783,Cond Ult Reb L&L 11ml,,,Cream Silk,Retail,Montana,1,7,2023-10-30,0,0
4800888139276,Cond Ult Reb DC 11ml,,,Cream Silk,Retail,Montana,1,7,2023-10-30,0,0
4800888139283,Cond Ult Reb HFD 11ml,,,Cream Silk,Retail,Montana,1,7,2023-10-30,0,0
4800888217523,Cond AR 10ml,,,Dove,Retail,New Staple,1,8,2023-10-30,0,0
4806515161511,Treatment Gold 20g,,,Keratin Plus,Retail,New Staple,1,7,2023-10-30,0,0
4806515161580,Treatment Red 20g,,,Keratin Plus,Retail,New Staple,1,7,2023-10-30,0,0
4806515161504,Treatment Black 20g,,,Keratin Plus,Retail,New Staple,1,6,2023-10-30,0,0
4806515161573,Shampoo HFC 22ml,,,Keratin Plus,Retail,New Staple,1,6,2023-10-30,0,0
4806515161566,Shampoo DN 22ml,,,Keratin Plus,Retail,New Staple,1,6,2023-10-30,0,0
4902430874137,Cond 3min 6x9ml,,,Pantene,Retail,Onyata,1,43,2023-10-30,0,0
4800888215086,Organic 6x10ml,,,Cream Silk,Retail,Montana,1,40,2023-10-30,0,0
4800888220950,TriKer UHFD 6x10ml,,,Cream Silk,Retail,Montana,1,40,2023-10-30,0,0
4800888206121,TriKer US 6x10ml,,,Cream Silk,Retail,Montana,1,40,2023-10-30,0,0
4800888216984,TriKer UR&S 6x10ml,,,Cream Silk,Retail,Montana,1,40,2023-10-30,0,0
4800888209566,TriKer UC&R 6x10ml,,,Cream Silk,Retail,Montana,1,40,2023-10-30,0,0
4800888240040,Treatment KRS 6x18ml,,,Cream Silk,Retail,Montana,1,39,2023-10-30,0,0
4800888240064,Treatment KDR 6x18ml,,,Cream Silk,Retail,Montana,1,39,2023-10-30,0,0
4800888181077,Cond Ult Reb SS 6x11ml,,,Cream Silk,Retail,Montana,1,38.5,2023-10-30,0,0
4800888217783,Cond Ult Reb L&L 6x11ml,,,Cream Silk,Retail,Montana,1,38.5,2023-10-30,0,0
4800888139276,Cond Ult Reb DC 6x11ml,,,Cream Silk,Retail,Montana,1,38.5,2023-10-30,0,0
4800888139283,Cond Ult Reb HFD 6x11ml,,,Cream Silk,Retail,Montana,1,38.5,2023-10-30,0,0
4800888217523,Cond AR 6x10ml,,,Dove,Retail,Montana,1,40,2023-10-30,0,0
4806515161511,Treatment Gold 6x20g,,,Keratin Plus,Retail,New Staple,1,37,2023-10-30,0,0
4806515161580,Treatment Red 6x20g,,,Keratin Plus,Retail,New Staple,1,37,2023-10-30,0,0
4806515161504,Treatment Black 6x20g,,,Keratin Plus,Retail,New Staple,1,32.5,2023-10-30,0,0
4806515161573,Shampoo HFC 6x22ml,,,Keratin Plus,Retail,New Staple,1,29,2023-10-30,0,0
4806515161566,Shampoo DN 6x22ml,,,Keratin Plus,Retail,New Staple,1,29,2023-10-30,0,0
4902430874137,Cond 3min 12x9ml,,,Pantene,Retail,Onyata,1,86,2023-10-30,0,0
4800888215086,Organic 12x10ml,,,Cream Silk,Retail,Montana,1,80,2023-10-30,0,0
4800888220950,TriKer UHFD 12x10ml,,,Cream Silk,Retail,Montana,1,80,2023-10-30,0,0
4800888206121,TriKer US 12x10ml,,,Cream Silk,Retail,Montana,1,80,2023-10-30,0,0
4800888216984,TriKer UR&S 12x10ml,,,Cream Silk,Retail,Montana,1,80,2023-10-30,0,0
4800888209566,TriKer UC&R 12x10ml,,,Cream Silk,Retail,Montana,1,80,2023-10-30,0,0
4800888240040,Treatment KRS 12x18ml,,,Cream Silk,Retail,Montana,1,78,2023-10-30,0,0
4800888240064,Treatment KDR 12x18ml,,,Cream Silk,Retail,Montana,1,78,2023-10-30,0,0
4800888181077,Cond Ult Reb SS 12x11ml,,,Cream Silk,Retail,Montana,1,77,2023-10-30,0,0
4800888217783,Cond Ult Reb L&L 12x11ml,,,Cream Silk,Retail,Montana,1,77,2023-10-30,0,0
4800888139276,Cond Ult Reb DC 12x11ml,,,Cream Silk,Retail,Montana,1,77,2023-10-30,0,0
4800888139283,Cond Ult Reb HFD 12x11ml,,,Cream Silk,Retail,Montana,1,77,2023-10-30,0,0
4800888217523,Cond AR 12x10ml,,,Dove,Retail,Montana,1,80,2023-10-30,0,0
4806515161511,Treatment Gold 12x20g,,,Keratin Plus,Retail,New Staple,1,74,2023-10-30,0,0
4806515161580,Treatment Red 12x20g,,,Keratin Plus,Retail,New Staple,1,74,2023-10-30,0,0
4806515161504,Treatment Black 12x20g,,,Keratin Plus,Retail,New Staple,1,65,2023-10-30,0,0
4806515161573,Shampoo HFC 12x22ml,,,Keratin Plus,Retail,New Staple,1,58,2023-10-30,0,0
4806515161566,Shampoo DN 12x22ml,,,Keratin Plus,Retail,New Staple,1,58,2023-10-30,0,0
,Dish Lqd Lemon 250ml,,,Axion,Retail,MTC,0,0,2023-10-30,0,0
,Dish Lqd Kalamansi 250ml,,,Axion,Retail,MTC,,,2023-10-30,0,0
4800034601671,Toothpaste FGO 30g,,,Hapee,Retail,JT in Tandem,0,6,2023-10-30,0,0
4800034601671,Toothpaste FGO 6x30g,,,Hapee,Wholesale,JT in Tandem,0,33,2023-10-30,0,0
4800034601671,Toothpaste FGO 12x30g,,,Hapee,Wholesale,JT in Tandem,,66,2023-10-30,0,0
4800034601664,Toothpaste EMR 30g,,,Hapee,Retail,JT in Tandem,0,6,2023-10-30,0,0
4800034601664,Toothpaste EMR 6x30g,,,Hapee,Wholesale,JT in Tandem,0,33,2023-10-30,0,0
4800034601664,Toothpaste EMR 12x30g,,,Hapee,Wholesale,JT in Tandem,0,66,2023-10-30,0,0
4808888842806,Dish Lqd Lemon 50ml,,,Axion,Retail,MTC,0,0,2023-10-30,0,0
4808888842806,Dish Lqd Lemon 6x50ml,,,Axion,Wholesale,MTC,0,0,2023-10-30,0,0
4808888842806,Dish Lqd Lemon 12x50ml,,,Axion,Wholesale,MTC,0,0,2023-10-30,0,0
4808888821221,Dish Paste Kalamansi 190g,,,Axion,Retail,MTC,0,0,2023-10-30,0,0
4808888822327,Dish Paste Lemon 190g,,,Axion,Retail,MTC,0,0,2023-10-30,0,0
4800888147240,Toothpaste MF 2x10g,,,Close up,Retail,Montana,0,0,2023-10-30,0,0
4800888147240,Toothpaste MF 6x2x10g,,,Close up,Wholesale,Montana,0,0,2023-10-30,0,0
4800888147240,Toothpaste MF 12x2x10g,,,Close up,Wholesale,Montana,0,0,2023-10-30,0,0
4800034017243,Toothpaste EMR 55g,,,Hapee,Retail,JT in Tandem,0,0,2023-10-30,0,0
4800034017243,Toothpaste EMR 6x55g,,,Hapee,Wholesale,JT in Tandem,0,0,2023-10-30,0,0
4800034017243,Toothpaste EMR 12x55g,,,Hapee,Wholesale,JT in Tandem,0,0,2023-10-30,0,0
4808888002620,Baby Soap 5+1 Blue 55g,,,Tender Care,Wholesale,MTC,0,0,2023-10-30,0,0
4808888004631,Baby Soap 5+1 Pink 55g,,,Tender Care,Wholesale,MTC,0,0,2023-10-30,0,0
9556031084164,Baby Soap Blue 55g,,,Tender Care,Retail,MTC,0,0,2023-10-30,0,0
8850006933565,Baby Soap Pink 55g,,,Tender Care,Retail,MTC,0,0,2023-10-30,0,0
9556031084164,Baby Soap Blue 6x55g,,,Tender Care,Wholesale,MTC,0,0,2023-10-30,0,0
8850006933565,Baby Soap Pink 6x55g,,,Tender Care,Wholesale,MTC,0,0,2023-10-30,0,0
9556031084164,Baby Soap Blue 12x55g,,,Tender Care,Wholesale,MTC,0,0,2023-10-30,0,0
8850006933565,Baby Soap Pink 12x55g,,,Tender Care,Wholesale,MTC,0,0,2023-10-30,0,0
8850006943939,Bar Soap P&G 6+1 55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
8850006943953,Bar Soap HG 6+1 55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
9556031084126,Bar Soap HG 55g,,,Palmolive,Retail,MTC,0,0,2023-10-30,0,0
9556031084126,Bar Soap HG 6x55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
9556031084126,Bar Soap HG 12x55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
9556031084119,Bar Soap P&G 55g,,,Palmolive,Retail,MTC,0,0,2023-10-30,0,0
9556031084119,Bar Soap P&G 6x55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
9556031084119,Bar Soap P&G 12x55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
8850006943960,Bar Soap WM 6+1 55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
8850006492291,Bar Soap WM 55g,,,Palmolive,Retail,MTC,0,0,2023-10-30,0,0
8850006492291,Bar Soap WM 6x55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
8850006492291,Bar Soap WM 12x55g,,,Palmolive,Wholesale,MTC,0,0,2023-10-30,0,0
4902430093835,Dish Lqd Kalamansi 250ml,,,Joy,Retail,Onyata,0,0,2023-10-30,0,0
4902430093767,Dish Lqd Lemon 250ml,,,Joy,Retail,Onyata,0,0,2023-10-30,0,0
4800034605723,Dish Lqd 2P 2x250ml,,,Dazz,Retail,Pax & Found,0,0,2023-10-30,0,0
4808888821122,Dish Paste Kalamansi 350g,,,Axion,Retail,MTC,0,0,2023-10-30,0,0
4800034040111,Dish Paste Lime 200g,,,Dazz,Retail,Pax & Found,0,0,2023-10-30,0,0
4800034040210,Dish Paste Lemon 200g,,,Dazz,Retail,Pax & Found,0,0,2023-10-30,0,0
31725,Dish Lqd Kalamansi 250ml,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
50925,Dish Lqd GP 250ml,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
52525,Dish Lqd Lemon 250ml,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157270,Dish Lqd Lemon 350ml,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157263,Dish Lqd Kalamansi 350ml,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157553,Dish Lqd GP 350ml,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157546,Dish Lqd GP 1L,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157249,Dish Lqd Kalamansi 1L,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157256,Dish Lqd Lemon 1L,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157539,Dish Lqd GP 1.5L,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157454,Dish Lqd Lemon 1.5L,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157447,Dish Lqd Kalamansi 1.5L,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
8850006325216,Toothpaste GRF 22g,,,Colgate,Retail,MTC,0,0,2023-10-30,0,0
8850006325216,Toothpaste GRF 22g,,,Colgate,Retail,MTC,0,0,2023-10-30,0,0
8850006325216,Toothpaste GRF 22g,,,Colgate,Retail,MTC,0,0,2023-10-30,0,0
8850006344361,Toothpaste GRF 23+1 22g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
4808888892566,Toothpaste CMF 11+1 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
8850006325230,Toothpaste CMF 20g,,,Colgate,Retail,MTC,0,0,2023-10-30,0,0
8850006325230,Toothpaste CMF 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
8850006325230,Toothpaste CMF 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
8850006325223,Toothpaste SF 20g,,,Colgate,Retail,MTC,0,0,2023-10-30,0,0
8850006325223,Toothpaste SF 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
8850006325223,Toothpaste SF 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
6920354832123,Toothpaste Charcoal 20g,,,Colgate,Retail,MTC,0,0,2023-10-30,0,0
6920354832123,Toothpaste Charcoal 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
6920354832123,Toothpaste Charcoal 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
6920354837074,Toothpaste Charcoal 11+1 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
4808888892177,Toothpaste SF 11+1 20g,,,Colgate,Wholesale,MTC,0,0,2023-10-30,0,0
4809010157232,Dish Lqd Lemon 1gl,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
4809010157522,Dish Lqd GP 1gl,,,Astron,Retail,Fornix,0,0,2023-10-30,0,0
7030008746801,Bleach Fresh 100ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840043,Bleach OG 100ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047841781,Bleach CSafe 95ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840548,Bleach Floral 100ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047841729,Bleach CSafe 225ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840029,Bleach OG 500ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840272,Bleach Lemon 500ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840562,Bleach Floral 500ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840296,Bleach Lemon 100ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840555,Bleach Floral 250ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840036,Bleach OG 250ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047841712,Bleach CSafe 450ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840579,Bleach Floral 1000ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840289,Bleach Lemon 250ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047840012,Bleach OG 1000ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
4800047841705,Bleach CSafe 900ml,,,Zonrox,Retail,Fornix,0,0,2023-10-30,0,0
8934868053408,Bleach Classic 140ml,,,Domex,Retail,Montana,0,0,2023-10-30,0,0
8934868074533,Bleach PPower 140ml,,,Domex,Retail,Montana,0,0,2023-10-30,0,0
4902430790253,Dish Lqd Lemon 18.5ml,,,Joy,Retail,Onyata,0,0,2023-10-30,0,0
4902430790253,Dish Lqd Lemon 18.5ml,,,Joy,Wholesale,Onyata,0,0,2023-10-30,0,0
4902430790253,Dish Lqd Lemon 18.5ml,,,Joy,Wholesale,Onyata,0,0,2023-10-30,0,0
4902430790253,Dish Lqd Lemon 6+1 18.5ml,,,Joy,Wholesale,Onyata,0,0,2023-10-30,0,0
4902430434393,Dish Lqd Kalamansi 18.5ml,,,Joy,Retail,Onyata,0,0,2023-10-30,0,0
4902430434393,Dish Lqd Kalamansi 18.5ml,,,Joy,Wholesale,Onyata,0,0,2023-10-30,0,0
4902430434393,Dish Lqd Kalamansi 18.5ml,,,Joy,Wholesale,Onyata,0,0,2023-10-30,0,0
4902430389549,Dish Lqd Antibac 17ml,,,Joy,Retail,Onyata,0,0,2023-10-30,0,0
4902430389549,Dish Lqd Antibac 17ml,,,Joy,Wholesale,Onyata,0,0,2023-10-30,0,0
4902430389549,Dish Lqd Antibac 17ml,,,Joy,Wholesale,Onyata,0,0,2023-10-30,0,0
4801234107314,Protector CIS 300ml,,,Baygon,Retail,New Staple,0,0,2023-10-30,0,0
4801234107321,Protector CIS 500ml,,,Baygon,Retail,New Staple,0,0,2023-10-30,0,0
4801234107710,MIC Odorless 300ml,,,Baygon,Retail,New Staple,0,0,2023-10-30,0,0
4801234107727,MIC Odorless 500ml,,,Baygon,Retail,New Staple,0,0,2023-10-30,0,0
1828234108212,MIC Aqua-Base 300ml,,,Baygon,Retail,New Staple,0,0,2023-10-30,0,0
4800888152107,Bleach Classic 500ml,,,Domex,Retail,Montana,0,0,2023-10-30,0,0
4800888152114,Bleach Lemon 500ml,,,Domex,Retail,Montana,0,0,2023-10-30,0,0
4800888112958,Bleach Classic 250ml,,,Domex,Retail,Montana,0,0,2023-10-30,0,0
4800888136800,Det Bar TP 360g,,,Surf,Retail,Montana,0,0,2023-10-30,0,0
50925,Dish Lqd GP 250ml,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
52525,Dish Lqd Lemon 250ml,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157270,Dish Lqd Lemon 350ml,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157263,Dish Lqd Kalamansi 350ml,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157553,Dish Lqd GP 350ml,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157546,Dish Lqd GP 1L,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157249,Dish Lqd Kalamansi 1L,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157256,Dish Lqd Lemon 1L,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157539,Dish Lqd GP 1.5L,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157454,Dish Lqd Lemon 1.5L,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
4809010157447,Dish Lqd Kalamansi 1.5L,,,Astron,Wholesale,Fornix,0,0,2023-10-30,0,0
7030008746801,Bleach Fresh 100ml,,,Zonrox,Wholesale,Fornix,0,0,2023-10-30,0,0
